Joint 1 - X,Joint 1 - Y,Joint 2 - X,Joint 2 - Y,Joint 3 - X,Joint 3 - Y,Joint 4 - X,Joint 4 - Y,Joint 5 - X,Joint 5 - Y,Joint 6 - X,Joint 6 - Y,Joint 7 - X,Joint 7 - Y,Joint 8 - X,Joint 8 - Y,Joint 9 - X,Joint 9 - Y,Joint 10 - X,Joint 10 - Y,Joint 11 - X,Joint 11 - Y,Joint 12 - X,Joint 12 - Y,Joint 13 - X,Joint 13 - Y,Joint 14 - X,Joint 14 - Y,Joint 15 - X,Joint 15 - Y,Joint 16 - X,Joint 16 - Y,Joint 17 - X,Joint 17 - Y,Joint 18 - X,Joint 18 - Y,Joint 19 - X,Joint 19 - Y,Joint 20 - X,Joint 20 - Y,Joint 21 - X,Joint 21 - Y
0.1857084035873413,0.22696222364902496,0.18254613876342773,0.15872538089752197,0.16335004568099976,0.10325594246387482,0.1476864218711853,0.05759342014789581,0.14255443215370178,0.021265216171741486,0.09441685676574707,0.09128326177597046,0.05235212668776512,0.10466274619102478,0.06891685724258423,0.12320718169212341,0.08962753415107727,0.12616980075836182,0.08105780184268951,0.13232974708080292,0.05610170215368271,0.1504708081483841,0.07398424297571182,0.16377544403076172,0.09226502478122711,0.16358187794685364,0.07558892667293549,0.1775866150856018,0.06270958483219147,0.18838578462600708,0.07894297689199448,0.19750067591667175,0.09626077860593796,0.19811494648456573,0.07482994347810745,0.21941153705120087,0.0673358142375946,0.22065788507461548,0.08471445739269257,0.22879037261009216,0.10041887313127518,0.22926655411720276
0.22339129447937012,0.23688969016075134,0.21623313426971436,0.16726349294185638,0.19426682591438293,0.1098995953798294,0.17899227142333984,0.061484359204769135,0.1717880368232727,0.022902220487594604,0.1288532316684723,0.09922240674495697,0.08351438492536545,0.10881178081035614,0.10142221301794052,0.1266796737909317,0.12327948957681656,0.12788647413253784,0.11796393990516663,0.14273196458816528,0.08235187828540802,0.15524527430534363,0.10205432772636414,0.1696867197751999,0.12345337122678757,0.16946439445018768,0.1133497804403305,0.18936721980571747,0.09009329974651337,0.1993159055709839,0.10779418051242828,0.20908573269844055,0.12748819589614868,0.20804446935653687,0.11404034495353699,0.23369979858398438,0.0977264791727066,0.23602819442749023,0.11609411984682083,0.24282270669937134,0.13375362753868103,0.24141721427440643
0.2903880178928375,0.24221928417682648,0.2812596261501312,0.1717820167541504,0.2616316080093384,0.11489473283290863,0.24843932688236237,0.06515255570411682,0.24678027629852295,0.0302727073431015,0.19883407652378082,0.09363701194524765,0.14889046549797058,0.09956339746713638,0.16317453980445862,0.11920419335365295,0.18358632922172546,0.12280519306659698,0.18562471866607666,0.131357342004776,0.14457400143146515,0.14251701533794403,0.1600172519683838,0.1596985161304474,0.18042416870594025,0.1618787944316864,0.17750820517539978,0.1752481907606125,0.14945074915885925,0.1854391098022461,0.16451093554496765,0.1976803094148636,0.18355445563793182,0.1997343748807907,0.1741860806941986,0.2187279760837555,0.15727631747722626,0.22294098138809204,0.17430409789085388,0.23378057777881622,0.19149741530418396,0.2350977063179016
0.3146996796131134,0.2544825077056885,0.3037261962890625,0.1815946251153946,0.2806384265422821,0.12262582033872604,0.2665625512599945,0.07381920516490936,0.2646765410900116,0.03453691303730011,0.22146746516227722,0.11010296642780304,0.17038768529891968,0.11843734234571457,0.18560367822647095,0.13738954067230225,0.2080577313899994,0.1411309540271759,0.2112080305814743,0.1518954336643219,0.16881915926933289,0.16363084316253662,0.18576550483703613,0.17927125096321106,0.20726098120212555,0.18026137351989746,0.20577970147132874,0.19721513986587524,0.17505064606666565,0.20580936968326569,0.19144712388515472,0.21747344732284546,0.2115153968334198,0.21962077915668488,0.2046174854040146,0.24196457862854004,0.18307210505008698,0.24417337775230408,0.20126613974571228,0.25237226486206055,0.219026580452919,0.25379258394241333
0.36147910356521606,0.2936272621154785,0.35148632526397705,0.2223891019821167,0.32936614751815796,0.16133001446723938,0.3150008022785187,0.11097147315740585,0.3120390474796295,0.07322464883327484,0.27662140130996704,0.1460191309452057,0.22099874913692474,0.15007184445858002,0.2358931303024292,0.17120462656021118,0.25601983070373535,0.17280688881874084,0.2667427957057953,0.1860779970884323,0.2184007465839386,0.199253648519516,0.2362678349018097,0.21713942289352417,0.2580132782459259,0.2153487652540207,0.26015999913215637,0.23055963218212128,0.2244764268398285,0.2440851926803589,0.24098309874534607,0.2566879391670227,0.260274201631546,0.2544684410095215,0.2571057677268982,0.2745770215988159,0.230326846241951,0.27919307351112366,0.2480253130197525,0.28960633277893066,0.26612260937690735,0.28946244716644287
0.4458296298980713,0.30307140946388245,0.43064072728157043,0.23478072881698608,0.40601015090942383,0.17001771926879883,0.3910903036594391,0.11821285635232925,0.3876197338104248,0.07773715257644653,0.365814208984375,0.14788693189620972,0.3055753707885742,0.15334659814834595,0.3150199055671692,0.18145796656608582,0.3355850875377655,0.1886882185935974,0.35919323563575745,0.18187309801578522,0.301464319229126,0.20328788459300995,0.31568408012390137,0.22653016448020935,0.33685246109962463,0.22628486156463623,0.35302743315696716,0.22342146933078766,0.3050990402698517,0.24473616480827332,0.3211574852466583,0.26209697127342224,0.3413197100162506,0.2610039710998535,0.34840983152389526,0.26828595995903015,0.31264159083366394,0.2816852033138275,0.3299901783466339,0.2934001684188843,0.34866398572921753,0.29186564683914185
0.4865224063396454,0.2958070933818817,0.4746983051300049,0.22636142373085022,0.45057180523872375,0.16088956594467163,0.4359279274940491,0.10714118182659149,0.43137022852897644,0.06630362570285797,0.416569322347641,0.13463664054870605,0.3499935269355774,0.13060179352760315,0.3607473373413086,0.1601322442293167,0.3840698003768921,0.16699765622615814,0.4102141559123993,0.16882078349590302,0.34569451212882996,0.18594107031822205,0.36238718032836914,0.21223746240139008,0.3861831724643707,0.2092375010251999,0.40313199162483215,0.21137171983718872,0.34932681918144226,0.23067650198936462,0.3675233721733093,0.25108399987220764,0.3891645669937134,0.2463238686323166,0.39794957637786865,0.2570006549358368,0.3567444384098053,0.271007239818573,0.37463173270225525,0.28508779406547546,0.39426320791244507,0.28236985206604004
0.5262949466705322,0.28898656368255615,0.5138916373252869,0.21925872564315796,0.4902956783771515,0.15034762024879456,0.47551229596138,0.09453214704990387,0.47085943818092346,0.051702290773391724,0.46257346868515015,0.12052024900913239,0.39365366101264954,0.11964516341686249,0.4031192362308502,0.1500537246465683,0.4256579279899597,0.15850162506103516,0.45805639028549194,0.15761208534240723,0.3893711268901825,0.1728084683418274,0.40411871671676636,0.19859404861927032,0.42713096737861633,0.1992541402578354,0.4512985944747925,0.20248854160308838,0.39336735010147095,0.22043119370937347,0.40995311737060547,0.23980438709259033,0.43153199553489685,0.2381284236907959,0.44463202357292175,0.25066882371902466,0.3986910879611969,0.260112464427948,0.41485849022865295,0.2740577757358551,0.43400999903678894,0.2734962999820709
0.5870235562324524,0.29943275451660156,0.5705628991127014,0.23313520848751068,0.5433374047279358,0.1605764478445053,0.5272377133369446,0.10111773014068604,0.5238663554191589,0.05511793494224548,0.5167394876480103,0.12908491492271423,0.4451931118965149,0.12393000721931458,0.4522192180156708,0.1579602211713791,0.4742605984210968,0.16627205908298492,0.513392448425293,0.1630229949951172,0.43923115730285645,0.17573747038841248,0.4527149796485901,0.2041948288679123,0.4768342673778534,0.2049669325351715,0.5078505277633667,0.20670762658119202,0.443082332611084,0.2245437204837799,0.45926353335380554,0.24574309587478638,0.48207417130470276,0.24331584572792053,0.5017338991165161,0.25375738739967346,0.44993796944618225,0.2646940052509308,0.46573302149772644,0.27973875403404236,0.48589256405830383,0.2782526910305023
0.6227716207504272,0.3010517358779907,0.6063929200172424,0.23095589876174927,0.5783608555793762,0.15495745837688446,0.5618823170661926,0.0934130996465683,0.5567200779914856,0.044697076082229614,0.554512083530426,0.12274348735809326,0.47973811626434326,0.12139062583446503,0.48878514766693115,0.15431112051010132,0.5125439763069153,0.16392922401428223,0.5517063736915588,0.16040915250778198,0.4737553596496582,0.1768922656774521,0.4899806082248688,0.20452915132045746,0.5142890810966492,0.2039724886417389,0.5460904240608215,0.20746545493602753,0.4769495129585266,0.2234848141670227,0.4953153729438782,0.244581401348114,0.5189047455787659,0.2417358011007309,0.5397179126739502,0.2575415372848511,0.48459017276763916,0.2643245756626129,0.5003078579902649,0.27829527854919434,0.5198543667793274,0.27699631452560425
0.6627528071403503,0.3172433376312256,0.6470649838447571,0.24254025518894196,0.6168727278709412,0.1641218513250351,0.5988237261772156,0.09958704560995102,0.596420168876648,0.04618850350379944,0.5948322415351868,0.13191895186901093,0.5166795253753662,0.13088688254356384,0.528904914855957,0.16298039257526398,0.5547662973403931,0.17016394436359406,0.5922725796699524,0.17321132123470306,0.5102909803390503,0.18692423403263092,0.528043270111084,0.21450652182102203,0.5539759397506714,0.21381379663944244,0.5859860777854919,0.22288554906845093,0.5138124823570251,0.23668287694454193,0.5332064032554626,0.2582852840423584,0.5581246018409729,0.25589773058891296,0.5787163376808167,0.2743555009365082,0.5206981897354126,0.27908462285995483,0.5375991463661194,0.2931477427482605,0.5585790276527405,0.2922426760196686
0.7690167427062988,0.3477097749710083,0.7527470588684082,0.2698914706707001,0.7192136645317078,0.18076537549495697,0.6988584995269775,0.11058810353279114,0.6982278227806091,0.05255699157714844,0.7149145603179932,0.14303673803806305,0.6231805086135864,0.14688408374786377,0.6315820217132568,0.18763183057308197,0.6566500067710876,0.19675716757774353,0.7153429388999939,0.19055788218975067,0.6169108152389526,0.2052443027496338,0.6331505179405212,0.23684421181678772,0.6622211337089539,0.23851782083511353,0.7108936309814453,0.2457040697336197,0.6214750409126282,0.25795766711235046,0.6401486396789551,0.2843775749206543,0.6692453026771545,0.28482118248939514,0.7034229636192322,0.3022020757198334,0.6296875476837158,0.30527275800704956,0.6454124450683594,0.32346123456954956,0.6724259257316589,0.32451295852661133
0.8070549368858337,0.3508777916431427,0.7846270799636841,0.2748841643333435,0.7509663701057434,0.18309451639652252,0.7338142991065979,0.1133347898721695,0.7355466485023499,0.053942978382110596,0.7631995677947998,0.14245003461837769,0.6705578565597534,0.150827094912529,0.6782516241073608,0.19264410436153412,0.7033246159553528,0.20069560408592224,0.7672814130783081,0.1919870525598526,0.6651870608329773,0.21006456017494202,0.6825517416000366,0.24092219769954681,0.7124853134155273,0.241344153881073,0.7642573118209839,0.24937406182289124,0.6682992577552795,0.26346245408058167,0.6877292990684509,0.2899675965309143,0.7186877727508545,0.2888640761375427,0.7565298676490784,0.30850374698638916,0.6757448315620422,0.3139023184776306,0.6908013224601746,0.32974106073379517,0.7195863127708435,0.32956141233444214
0.8248307108879089,0.36575382947921753,0.8036508560180664,0.28604263067245483,0.7788935899734497,0.19203636050224304,0.7663384675979614,0.1204611212015152,0.7683907151222229,0.05966274440288544,0.8075463771820068,0.14918863773345947,0.7139801383018494,0.14751438796520233,0.7132850289344788,0.1934565305709839,0.734186589717865,0.20735837519168854,0.8116732835769653,0.19870518147945404,0.7073825597763062,0.20899713039398193,0.7190476655960083,0.24541184306144714,0.7469760179519653,0.25134754180908203,0.8066848516464233,0.25587379932403564,0.7086290717124939,0.26797276735305786,0.7233361601829529,0.29854080080986023,0.7526852488517761,0.30146870017051697,0.7959116697311401,0.31375929713249207,0.7156757116317749,0.3174584209918976,0.7283156514167786,0.33655351400375366,0.7558966875076294,0.3376902639865875
0.8545313477516174,0.3963072896003723,0.8241837620735168,0.3040022850036621,0.811022937297821,0.20452317595481873,0.8063135147094727,0.1300237476825714,0.8046619892120361,0.0660342425107956,0.8552560806274414,0.16606147587299347,0.7662237286567688,0.15169291198253632,0.7563929557800293,0.19957774877548218,0.7756096124649048,0.21558566391468048,0.8607688546180725,0.2149057388305664,0.7581876516342163,0.21351242065429688,0.7621581554412842,0.25231993198394775,0.7879835963249207,0.26205959916114807,0.854508638381958,0.2711181342601776,0.7556996941566467,0.27425795793533325,0.7641181349754333,0.3057037591934204,0.791915774345398,0.30985885858535767,0.8421530723571777,0.32801660895347595,0.7613357901573181,0.32803553342819214,0.767766535282135,0.3474334180355072,0.7921880483627319,0.35229337215423584
0.8638150691986084,0.4046516418457031,0.8316306471824646,0.30932486057281494,0.8201783299446106,0.20974993705749512,0.8206005692481995,0.13580235838890076,0.8226125836372375,0.07521051168441772,0.8710484504699707,0.17073586583137512,0.7797663807868958,0.1645936369895935,0.7714909911155701,0.21268698573112488,0.792670488357544,0.2262817919254303,0.8782520294189453,0.2215135246515274,0.7719677686691284,0.22941046953201294,0.7780280113220215,0.26632624864578247,0.8046783804893494,0.273232638835907,0.8731613755226135,0.2791934311389923,0.7730981707572937,0.28721070289611816,0.7821807861328125,0.3147923946380615,0.8097362518310547,0.3161221742630005,0.8615717887878418,0.3369905352592468,0.7803575992584229,0.33757317066192627,0.7857052087783813,0.353576123714447,0.8090100288391113,0.35633477568626404
0.8433252573013306,0.47201359272003174,0.8157868981361389,0.36908647418022156,0.8255195021629333,0.27567222714424133,0.8391013145446777,0.20955362915992737,0.8450892567634583,0.15152765810489655,0.9204385280609131,0.2564420998096466,0.8375890851020813,0.24444136023521423,0.8165364861488342,0.2835031747817993,0.8296534419059753,0.30428335070610046,0.9339075088500977,0.30810728669166565,0.8329798579216003,0.3005416989326477,0.816373348236084,0.33378836512565613,0.8310046195983887,0.3519601821899414,0.9274683594703674,0.3652188777923584,0.8305715918540955,0.3578689992427826,0.8182773590087891,0.3815111219882965,0.8344700336456299,0.3951500654220581,0.9084709286689758,0.41975489258766174,0.83357834815979,0.40919655561447144,0.8256328105926514,0.4203900396823883,0.842698335647583,0.42852261662483215
0.8003873229026794,0.48778221011161804,0.7779055237770081,0.3900411128997803,0.7929856777191162,0.30048757791519165,0.8123193383216858,0.24262775480747223,0.8218539953231812,0.19139382243156433,0.8828260898590088,0.29146307706832886,0.8197115659713745,0.2761710286140442,0.7939186692237854,0.3120063841342926,0.7979074716567993,0.33302417397499084,0.8978527784347534,0.3406088948249817,0.8151549100875854,0.3322107195854187,0.7949197292327881,0.35997793078422546,0.8027672171592712,0.3770107626914978,0.8940979838371277,0.3958098292350769,0.8122410774230957,0.3869326412677765,0.7973689436912537,0.4033365845680237,0.8086594939231873,0.4141307473182678,0.878554105758667,0.44728878140449524,0.8133200407028198,0.4382825493812561,0.8044568300247192,0.4456155300140381,0.8180699944496155,0.4523029923439026
0.7598792910575867,0.5315166115760803,0.7418041825294495,0.4386458694934845,0.7594389319419861,0.3612149953842163,0.7788894176483154,0.31110596656799316,0.7870117425918579,0.2661552131175995,0.8413147330284119,0.36868491768836975,0.7861759662628174,0.35350149869918823,0.7612293362617493,0.3837616443634033,0.7648441195487976,0.40015244483947754,0.8544848561286926,0.416439026594162,0.7786850929260254,0.4049128592014313,0.7591615915298462,0.4291003942489624,0.7701236605644226,0.4443390667438507,0.8495889902114868,0.46774616837501526,0.776576042175293,0.45655232667922974,0.763182520866394,0.4684392213821411,0.7764047384262085,0.4764661490917206,0.8339164853096008,0.513678789138794,0.7774911522865295,0.502463161945343,0.7704766392707825,0.506505012512207,0.7844933867454529,0.5109433531761169
0.7559360265731812,0.5575008392333984,0.7388430237770081,0.47353866696357727,0.7560408711433411,0.39039552211761475,0.7729665040969849,0.3363526463508606,0.7785006761550903,0.28895026445388794,0.8383384346961975,0.40133601427078247,0.7801845669746399,0.3764282464981079,0.7512221336364746,0.41110584139823914,0.7521607875823975,0.4331046938896179,0.8463301062583923,0.4465223252773285,0.7733786106109619,0.4209095239639282,0.7513663172721863,0.448556512594223,0.758990466594696,0.4668545126914978,0.8379572629928589,0.4925069510936737,0.7701979279518127,0.470889151096344,0.7542853355407715,0.4889252185821533,0.76503586769104,0.5032901763916016,0.8208758234977722,0.532580554485321,0.7699693441390991,0.5160021185874939,0.7607172131538391,0.5252963304519653,0.7713521718978882,0.5362688302993774
0.7432492971420288,0.629859983921051,0.7249375581741333,0.5535521507263184,0.7384378910064697,0.4794972240924835,0.7547767162322998,0.42785197496414185,0.7611368894577026,0.3809332847595215,0.8207876086235046,0.47926607728004456,0.7615354657173157,0.4692220091819763,0.7361096739768982,0.5008500218391418,0.7400598526000977,0.5198073387145996,0.8348092436790466,0.5269266366958618,0.7574310302734375,0.5222328901290894,0.7374412417411804,0.5440387725830078,0.7455046772956848,0.5592993497848511,0.8308131694793701,0.5773722529411316,0.7566233277320862,0.5720747709274292,0.7436146140098572,0.5828413367271423,0.7537307143211365,0.5940293073654175,0.8159220218658447,0.6220284700393677,0.7601168155670166,0.6159874200820923,0.7550395131111145,0.6202667951583862,0.7693061232566833,0.6280699372291565
0.7519179582595825,0.666865885257721,0.7399266362190247,0.583906352519989,0.7561435699462891,0.5136030912399292,0.7716546654701233,0.46783247590065,0.7788896560668945,0.42959582805633545,0.8333056569099426,0.5321761965751648,0.7805048823356628,0.5162885785102844,0.7548050880432129,0.5397952795028687,0.7574728727340698,0.5546473860740662,0.8431597948074341,0.5818468928337097,0.7712094187736511,0.5650539994239807,0.7513582110404968,0.581780731678009,0.7614623308181763,0.5946187973022461,0.8374057412147522,0.6301382184028625,0.7681879997253418,0.6134688258171082,0.7558631896972656,0.6212204694747925,0.7684491276741028,0.6308749914169312,0.8215554356575012,0.6709610223770142,0.7695196270942688,0.6593549251556396,0.7642301321029663,0.6626328825950623,0.7792602181434631,0.6711367964744568
0.7590426802635193,0.7154568433761597,0.7494401931762695,0.6310471296310425,0.7669665217399597,0.5561107397079468,0.7828771471977234,0.5076268911361694,0.7966204285621643,0.46631574630737305,0.8387126326560974,0.587307333946228,0.7925384640693665,0.5664193630218506,0.7663151621818542,0.586966872215271,0.7707567811012268,0.597052812576294,0.8507278561592102,0.6388566493988037,0.7840161919593811,0.6222925186157227,0.7609812021255493,0.6313729286193848,0.7721742987632751,0.6366336941719055,0.8463968634605408,0.6863868236541748,0.7812983393669128,0.672813892364502,0.764461100101471,0.6743881106376648,0.777558445930481,0.6775713562965393,0.8336576223373413,0.7237739562988281,0.7810253500938416,0.7175217866897583,0.7691342830657959,0.7167381644248962,0.780666172504425,0.7194598317146301
0.7603276371955872,0.7819504737854004,0.7525349855422974,0.7157810926437378,0.7721118330955505,0.651054322719574,0.7883906960487366,0.6074753999710083,0.7994051575660706,0.5618355870246887,0.8473488688468933,0.6802504658699036,0.8000125885009766,0.6840575933456421,0.7748575806617737,0.6938139796257019,0.7832359671592712,0.6961482763290405,0.8591440916061401,0.7323780059814453,0.7959200739860535,0.7339890599250793,0.7718878388404846,0.7316056489944458,0.7827327251434326,0.727820098400116,0.8553162217140198,0.7817878127098083,0.7941634654998779,0.7776558995246887,0.7742470502853394,0.7709905505180359,0.785155177116394,0.7665559649467468,0.8447190523147583,0.8226028084754944,0.7955960035324097,0.8177807331085205,0.7772853970527649,0.8094111084938049,0.7826975584030151,0.8043900728225708
0.7863785624504089,0.8439180254936218,0.7849640250205994,0.7832499146461487,0.8049873113632202,0.7277606725692749,0.8222594857215881,0.6889588832855225,0.8350067138671875,0.6498051285743713,0.8888920545578003,0.7593289613723755,0.8401574492454529,0.7695212364196777,0.8134413957595825,0.7739881873130798,0.820659875869751,0.7729363441467285,0.8971076011657715,0.8101195096969604,0.8357408046722412,0.820393979549408,0.8100016117095947,0.8116470575332642,0.817788302898407,0.8053401112556458,0.8910055160522461,0.8571101427078247,0.8317475318908691,0.8637376427650452,0.8076465725898743,0.8496947884559631,0.8149961233139038,0.8416251540184021,0.8782769441604614,0.8967857360839844,0.8327756524085999,0.9018777012825012,0.8120244145393372,0.8912873268127441,0.8158327341079712,0.8846971392631531
