Joint 1 - X,Joint 1 - Y,Joint 2 - X,Joint 2 - Y,Joint 3 - X,Joint 3 - Y,Joint 4 - X,Joint 4 - Y,Joint 5 - X,Joint 5 - Y,Joint 6 - X,Joint 6 - Y,Joint 7 - X,Joint 7 - Y,Joint 8 - X,Joint 8 - Y,Joint 9 - X,Joint 9 - Y,Joint 10 - X,Joint 10 - Y,Joint 11 - X,Joint 11 - Y,Joint 12 - X,Joint 12 - Y,Joint 13 - X,Joint 13 - Y,Joint 14 - X,Joint 14 - Y,Joint 15 - X,Joint 15 - Y,Joint 16 - X,Joint 16 - Y,Joint 17 - X,Joint 17 - Y,Joint 18 - X,Joint 18 - Y,Joint 19 - X,Joint 19 - Y,Joint 20 - X,Joint 20 - Y,Joint 21 - X,Joint 21 - Y,thumb_cmc,thumb_mcp,thumb_ip,index_mcp,index_pip,index_dip,middle_mcp,middle_pip,middle_dip,ring_mcp,ring_pip,ring_dip,pinky_mcp,pinky_pip,pinky_dip,Y
0.2836480438709259,0.4401103854179382,0.2223550677299499,0.4111194312572479,0.1737416982650756,0.3531765639781952,0.1385936439037323,0.3105699717998504,0.1064358651638031,0.2824263572692871,0.215120330452919,0.2377123236656189,0.1985371261835098,0.1577952951192855,0.1886978447437286,0.1066775768995285,0.1799721866846084,0.0632340610027313,0.2522380650043487,0.2293367683887481,0.2474221438169479,0.1385490447282791,0.242266446352005,0.0815144777297973,0.2362427711486816,0.0330091565847396,0.2877931594848633,0.2403487116098404,0.2898157835006714,0.156467005610466,0.2869229614734649,0.103840485215187,0.2814387679100036,0.0565841495990753,0.3219908475875854,0.2667138576507568,0.3365301489830017,0.2049561589956283,0.3422901034355163,0.162841260433197,0.344493567943573,0.1211668103933334,155.30991887983822,179.52447753075737,170.7122569446735,173.01779438713044,179.1723915272632,179.53841331427344,174.5604882726142,177.87119187371312,178.08618850321557,179.8074394575073,175.47238549409653,176.52664040876977,179.22142133578015,174.5402677094978,175.23870822838506,0.0
0.3126501142978668,0.441426157951355,0.2523455619812011,0.4109334349632263,0.2031551897525787,0.353026807308197,0.1679739654064178,0.311095654964447,0.1366886347532272,0.2845767140388489,0.2479578256607055,0.236805111169815,0.231091022491455,0.1555773019790649,0.2205888479948043,0.1046036034822464,0.2123275101184845,0.0609454065561294,0.2849338352680206,0.2277795225381851,0.2763581275939941,0.1373661011457443,0.2714781463146209,0.0803985297679901,0.2674499154090881,0.0325053632259368,0.3210030794143677,0.2380042374134063,0.3204299807548523,0.1546560674905777,0.3178312182426452,0.1022237688302993,0.3136453032493591,0.0556405484676361,0.3563556671142578,0.2639791369438171,0.3699612617492676,0.2024176120758056,0.376357764005661,0.1608926951885223,0.3799789249897003,0.1207890957593917,157.17038432502162,179.650292719267,170.28364518874426,174.18596570813926,179.91115973381062,179.0734326617354,178.02661879155767,179.47785215465305,179.91161275580512,177.25466913183513,177.556462453627,177.70275220549306,178.62584600688965,176.29451786486595,176.40252255207653,0.0
0.3592244386672973,0.44509357213974,0.3004853427410126,0.4128349423408508,0.2511758506298065,0.3543544411659241,0.2151684463024139,0.3122130334377289,0.1831525713205337,0.2831288278102875,0.2946989238262176,0.2377586513757705,0.2771112322807312,0.1526955366134643,0.2680988907814026,0.1004585474729538,0.2618276476860046,0.0556719154119491,0.3322587311267853,0.2290838062763214,0.3253245949745178,0.1355704516172409,0.3221217691898346,0.0767405480146408,0.3191806972026825,0.0279763042926788,0.3688060045242309,0.2401639521121978,0.3701288104057312,0.1545143127441406,0.370018720626831,0.102415382862091,0.3675742447376251,0.0569560378789901,0.4036910831928253,0.2670767307281494,0.417199969291687,0.204137921333313,0.424304723739624,0.1619529128074646,0.4285892248153686,0.121781125664711,158.91179141070185,179.62488127482823,172.7649535314884,174.3950241319099,178.10686631807303,178.18224919801352,177.12505360436566,178.87543349562443,179.6647828321542,178.20789021620055,178.99410133836489,177.04308139537605,178.08903919327398,177.4460762780146,176.5278589622994,0.0
0.4133714139461517,0.4536005854606628,0.3539694249629974,0.4200622141361236,0.3046299815177917,0.3616564571857452,0.2672304809093475,0.3195440173149109,0.2329516857862472,0.2932979762554168,0.3482722043991089,0.245035782456398,0.3306322991847992,0.158402681350708,0.3228952884674072,0.1054894775152206,0.3183204531669616,0.0600033551454544,0.386473149061203,0.2360683530569076,0.3797703981399536,0.141108900308609,0.3768166005611419,0.0829087942838668,0.3745046854019165,0.0338738113641738,0.4235758781433105,0.2467439323663711,0.426000714302063,0.1595223844051361,0.4265742003917694,0.1060249358415603,0.42512047290802,0.0587763339281082,0.4588543176651001,0.2731914222240448,0.4726673066616058,0.2095119059085846,0.4803019762039184,0.1673540771007537,0.4852412939071655,0.1265805661678314,159.63920648339402,178.58227170528056,169.04783799029354,174.17434017608937,176.80986260099007,177.4244142675191,176.98859963329488,178.86785896151017,179.7939905683066,178.76828933374392,179.02171705339813,177.62352042245726,178.0887121666437,178.02619373590667,176.64231450066268,0.0
0.4801598191261291,0.4587096571922302,0.4212632179260254,0.4265348315238952,0.3729270696640014,0.3671757876873016,0.3364232182502746,0.3236519694328308,0.3029178082942962,0.293828934431076,0.4166202843189239,0.2472491413354873,0.4005716145038605,0.1596867144107818,0.3949843645095825,0.106197103857994,0.3925453126430511,0.0598955154418945,0.4548592567443847,0.2379677891731262,0.4495607614517212,0.1434294283390045,0.4486579895019531,0.0851331800222396,0.4488013982772827,0.0353725999593734,0.4912810027599334,0.2484190165996551,0.4953430593013763,0.1627247482538223,0.4975834488868713,0.1095414459705352,0.4979074001312256,0.0618537068367004,0.5253159999847412,0.2745323479175567,0.5394710898399353,0.2118577063083648,0.5476821064949036,0.1703185886144638,0.5537230968475342,0.1296152621507644,157.8034615782987,179.16908284689077,171.65904439089658,173.66160385502948,175.57715195518986,177.0522134324726,176.6693580414043,177.67936556058507,178.94766758410253,179.68663050091723,179.69831716571704,177.97700957440742,178.9508402563457,178.45473410423577,177.26045500821078,0.0
0.5075063109397888,0.4534562826156616,0.4481858611106872,0.4196431040763855,0.4005491733551025,0.3594554364681244,0.3656722009181976,0.3153838515281677,0.3335332572460174,0.2861374616622925,0.4455224275588989,0.2413983196020126,0.4295780956745147,0.1536013185977935,0.4250423014163971,0.100182220339775,0.4232752323150635,0.0538064390420913,0.4831403493881225,0.2326546758413314,0.4791616201400757,0.138436958193779,0.4794814586639404,0.0803097486495971,0.4805518090724945,0.0300976783037185,0.5186936855316162,0.2433661818504333,0.523582398891449,0.1584773659706115,0.5270484089851379,0.1053415834903717,0.528637707233429,0.0575959086418151,0.5521156787872314,0.2692633271217346,0.5664849877357483,0.2069617360830307,0.5748499631881714,0.1654165983200073,0.581168532371521,0.1246580481529235,158.04405203914203,179.9965374555156,170.65921537594173,173.99951830764195,174.56032485801185,177.32878067183339,176.1208715935164,177.26662713245832,179.09409445940392,179.75214153439373,179.56392408035728,178.17440961118467,179.37342487591988,178.39645679575688,177.42799286713355,0.0
0.5290237665176392,0.454589694738388,0.4722671508789062,0.4193081855773926,0.4255326688289642,0.3602460026741028,0.3912973999977112,0.3165737986564636,0.3617507517337799,0.2847837507724762,0.4711239635944366,0.2432288825511932,0.4571685194969177,0.1555883884429931,0.452796995639801,0.1020687818527221,0.4521032869815826,0.0556636452674865,0.5083488821983337,0.2344616055488586,0.5052289962768555,0.1393288373947143,0.506435215473175,0.080170452594757,0.5091370940208435,0.0309324413537979,0.5436753630638123,0.2453208863735199,0.5493427515029907,0.1588340252637863,0.5536798238754272,0.1053351163864135,0.5564262270927429,0.0582591444253921,0.5769398212432861,0.2717033624649048,0.5923404693603516,0.2096446752548217,0.6017001271247864,0.1678942143917083,0.6094682812690735,0.1272576451301574,160.21996641505936,179.73968829858336,175.18807654977275,173.72786383845394,175.62205724769947,176.18685041630687,176.5127484806596,176.95357456705884,178.02719028027082,179.74423853930068,179.11442577586325,178.704097200857,179.2556693616426,178.6985878631629,178.18648417192526,0.0
0.5542792677879333,0.4551391005516052,0.4961957335472107,0.4213704466819763,0.4501633644104004,0.3599761724472046,0.4168955683708191,0.3136155605316162,0.3852443993091583,0.2814200818538666,0.4957835674285888,0.241012841463089,0.4823956787586212,0.1523000746965408,0.4800443351268768,0.098259225487709,0.4808789491653442,0.0510806441307067,0.5333124995231628,0.2327940315008163,0.5321627259254456,0.1371989548206329,0.5351350903511047,0.0782258659601211,0.5392411947250366,0.0275667011737823,0.5681396722793579,0.2449497133493423,0.576735258102417,0.1588351130485534,0.5833337306976318,0.1055525839328765,0.5877689719200134,0.0577320158481597,0.600368320941925,0.2728555202484131,0.6170286536216736,0.2103674560785293,0.6272400617599487,0.1691476106643676,0.6353530883789062,0.1287989020347595,157.03482992255024,178.8008181738643,171.15119929291683,173.30247434628282,173.90949045144365,176.49511727591047,175.30212742867377,176.4255230105198,178.25148749967244,178.07262654343418,178.64060720829693,178.2393563255627,179.26070904046938,178.98506853017273,177.45523319599343,0.0
0.6146880984306335,0.4620769619941711,0.5594335794448853,0.4270288944244385,0.5139740109443665,0.3650357723236084,0.4809238612651825,0.3187305033206939,0.4513076543807983,0.284522145986557,0.558754026889801,0.2482332438230514,0.5475800037384033,0.1581947207450866,0.5480918288230896,0.1034016758203506,0.5518745183944702,0.0563372671604156,0.5964325666427612,0.2412420213222503,0.5975900888442993,0.1439669281244278,0.6035148501396179,0.083799809217453,0.6111198663711548,0.0340277552604675,0.6310880780220032,0.2547687590122223,0.6407257318496704,0.1669588088989257,0.6500368714332581,0.1143708080053329,0.6579523086547852,0.068055436015129,0.6631014347076416,0.2835977971553802,0.6787362098693848,0.2204973399639129,0.6901986002922058,0.1799810975790023,0.7006067633628845,0.1409007757902145,158.63965253468822,179.26455159925288,174.63247022172987,172.41620561801366,172.3904224920507,175.94005361178645,174.59257719935266,175.05787274255283,176.936458600729,178.25972600558373,176.2228450415491,179.65769376176684,178.73968199107352,178.11958697437285,179.11661063425717,0.0
0.7432510852813721,0.5334502458572388,0.6983169913291931,0.4939953684806824,0.6609999537467957,0.4348483681678772,0.6336727738380432,0.3892826735973358,0.6090922355651855,0.352281391620636,0.715083122253418,0.3161577582359314,0.7142652273178101,0.2269137799739837,0.7210748195648193,0.1730468422174453,0.7314903140068054,0.1269631534814834,0.7517232894897461,0.3123495280742645,0.7619621157646179,0.215319275856018,0.7776916027069092,0.1576391756534576,0.7959696650505066,0.1112383902072906,0.7836847305297852,0.3276791572570801,0.8024615049362183,0.2411091029644012,0.8206345438957214,0.1902135908603668,0.8386867046356201,0.1474203318357467,0.8119553923606873,0.3576544225215912,0.832041323184967,0.2945022284984588,0.8492853045463562,0.2564192414283752,0.8662077784538269,0.2217805087566375,163.53376315155762,178.70378567646418,177.3557229236084,173.1389327105478,172.2700835475863,174.46923835876183,176.17072983294722,170.769895040092,173.75345052053765,178.8791601086464,172.58782013323258,176.7776509447896,176.2970840902101,173.2825514035701,178.32357420312573,0.0
